,Player,Age,90s,mv,DF,FW,GK,MF,Tota Cmp,Tota Att,Tota Cmp%,Tota TotDist,Tota PrgDist,Shor Cmp,Shor Att,Shor Cmp%,Medi Cmp,Medi Att,Medi Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
240,7155e3e1,21,1.9,10000000,0,0,0,1,51.58,58.95,87.5,970.0,238.42,18.95,21.05,90.0,24.74,25.26,97.9,4.74,8.95,52.9,0.0,0.0,0.0,0.0,2.63,0.0,0.0,3.16
241,923f4dda,24,3.8,12000000,0,1,0,0,14.74,22.37,65.9,205.0,28.95,7.89,11.05,71.4,5.0,7.37,67.9,0.79,1.32,60.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.26
242,bcb2ccd8,30,8.0,13000000,0,0,1,0,29.62,38.12,77.7,793.62,379.12,6.12,6.12,100.0,13.62,13.88,98.2,9.88,18.0,54.9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
243,b686f4c0,27,2.3,2800000,0,1,0,1,11.3,16.52,68.4,174.35,30.0,7.39,10.87,68.0,2.17,3.04,71.4,1.3,1.3,100.0,0.0,0.04,-0.04,0.87,0.87,0.43,0.0,1.74
244,819b3158,29,10.8,40000000,0,0,0,1,77.87,85.0,91.6,1369.17,265.0,37.5,40.19,93.3,30.28,31.94,94.8,8.89,11.02,80.7,0.09,0.11,-0.02,1.11,7.69,1.39,0.0,6.02
245,b583aef5,31,6.0,2400000,0,0,1,0,20.17,30.83,65.4,749.83,436.0,1.33,1.33,100.0,7.33,7.5,97.8,11.5,22.0,52.3,0.0,0.02,-0.02,0.17,0.83,0.0,0.0,0.0
246,1f44ac21,20,7.8,130000000,0,1,0,0,15.26,20.26,75.3,232.18,30.77,8.46,10.77,78.6,4.87,6.03,80.9,0.9,1.41,63.6,0.26,0.23,0.03,1.41,0.51,0.77,0.13,1.28
247,8696bc90,24,3.3,10000000,0,1,0,1,30.3,36.36,83.3,493.94,65.45,16.67,18.18,91.7,9.09,10.61,85.7,2.73,3.94,69.2,0.0,0.06,-0.06,1.21,1.21,0.91,0.0,1.82
248,92432bc6,22,4.7,24000000,1,0,0,1,36.17,44.47,81.3,522.13,165.53,20.85,24.04,86.7,11.7,14.04,83.3,1.91,4.04,47.4,0.21,0.02,0.19,0.43,3.4,0.64,0.21,3.83
249,e42d61c7,21,4.0,60000000,1,0,0,0,39.75,49.25,80.7,661.25,167.0,19.5,23.0,84.8,16.25,17.75,91.5,3.0,6.0,50.0,0.25,0.08,0.18,0.75,0.5,1.25,0.75,2.75
250,8ff2354e,28,2.0,14000000,1,0,0,0,52.5,61.5,85.4,1114.0,457.5,20.0,20.5,97.6,24.0,28.5,84.2,8.0,10.5,76.2,0.0,0.0,0.0,0.5,3.5,0.0,0.0,5.0
251,74419746,36,6.0,2500000,0,0,1,0,26.5,29.67,89.3,658.5,358.33,5.67,5.67,100.0,14.33,14.67,97.7,6.33,9.17,69.1,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
252,a3b952f8,35,4.0,250000,0,0,1,0,29.25,49.25,59.4,1010.25,692.5,3.75,3.75,100.0,11.0,11.25,97.8,14.25,34.0,41.9,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
253,bfc5768b,30,1.7,1500000,0,1,0,1,24.12,33.53,71.9,393.53,58.82,13.53,16.47,82.1,8.24,10.59,77.8,2.35,4.12,57.1,0.0,0.06,-0.06,0.59,1.76,0.59,0.59,0.59
254,3b333ac3,26,5.9,18000000,1,0,0,0,39.83,45.25,88.0,596.44,224.75,24.92,26.27,94.8,12.03,13.39,89.9,2.54,3.22,78.9,0.34,0.12,0.22,0.85,0.68,1.02,0.51,2.37
255,fed7cb61,21,8.7,70000000,0,1,0,1,37.24,44.25,84.2,549.77,103.1,21.84,24.6,88.8,10.92,12.64,86.4,2.99,3.45,86.7,0.34,0.17,0.17,1.61,2.3,1.61,0.0,3.1
256,a39bb753,29,3.0,40000000,0,1,0,0,47.33,54.33,87.1,696.0,134.67,27.33,30.33,90.1,14.67,16.0,91.7,2.67,3.0,88.9,0.0,0.03,-0.03,0.67,2.33,1.67,0.33,3.0
257,50871bcc,27,4.9,27000000,0,1,0,0,44.08,53.06,83.1,719.18,171.02,23.47,25.51,92.0,15.31,17.35,88.2,3.47,6.53,53.1,0.2,0.2,0.0,1.63,2.86,1.22,0.2,3.67
258,169fd162,24,1.0,11000000,0,1,0,1,13.0,21.0,61.9,160.0,19.0,8.0,13.0,61.5,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.1,-0.1,2.0,0.0,1.0,1.0,0.0
259,fecd43a3,28,4.3,1000000,1,0,0,0,40.23,50.47,79.7,674.19,154.42,17.91,20.23,88.5,20.0,23.95,83.5,2.09,4.19,50.0,0.0,0.05,-0.05,0.23,1.16,0.7,0.47,1.63
260,e5a76dfe,23,1.0,22000000,0,0,1,0,17.0,19.0,89.5,446.0,227.0,2.0,2.0,100.0,5.0,5.0,100.0,9.0,11.0,81.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,935e6b8f,30,4.0,20000000,1,0,0,1,64.5,75.0,86.0,1361.75,362.75,20.5,22.75,90.1,31.0,33.75,91.9,12.25,17.0,72.1,0.0,0.08,-0.08,1.5,6.75,1.75,0.25,7.25
262,0a89e877,23,1.3,12000000,1,0,0,1,48.46,65.38,74.1,694.62,316.15,26.92,30.77,87.5,17.69,25.38,69.7,1.54,3.85,40.0,0.0,0.08,-0.08,1.54,3.08,0.77,0.0,6.15
263,f45f9427,26,2.5,4000000,1,0,0,1,37.2,47.6,78.2,662.8,215.6,18.0,19.6,91.8,13.2,18.0,73.3,4.8,8.0,60.0,0.0,0.08,-0.08,0.8,2.0,1.2,0.4,3.2
264,f36d5624,18,1.1,8000000,0,1,0,1,20.91,28.18,74.2,309.09,61.82,14.55,19.09,76.2,5.45,5.45,100.0,0.91,2.73,33.3,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.91
265,555f3a0b,25,3.9,35000000,1,0,0,0,50.51,64.87,77.9,1022.82,459.74,19.23,21.03,91.5,22.05,27.95,78.9,8.46,13.33,63.5,0.0,0.0,0.0,0.0,5.38,0.51,0.0,6.67
266,c3ee18ef,24,7.7,45000000,1,0,0,0,69.09,80.91,85.4,1296.75,444.29,30.0,33.12,90.6,30.52,34.94,87.4,7.79,10.91,71.4,0.0,0.03,-0.03,0.65,6.23,0.91,0.39,6.1
267,436a9dd0,30,6.0,13000000,0,0,0,1,47.67,57.83,82.4,785.83,203.33,24.5,27.5,89.1,17.0,19.33,87.9,4.33,8.17,53.1,0.0,0.02,-0.02,0.5,3.17,0.83,0.0,4.0
268,a8542814,30,3.3,7000000,0,0,0,1,57.88,69.7,83.0,1145.45,285.45,22.42,26.67,84.1,23.03,25.45,90.5,10.0,14.24,70.2,0.3,0.12,0.18,1.82,5.76,1.52,0.61,5.76
269,dfb6490a,29,0.7,3500000,0,1,0,0,21.43,30.0,71.4,372.86,141.43,11.43,14.29,80.0,5.71,10.0,57.1,2.86,4.29,66.7,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0
270,2e7ff968,32,6.0,1700000,0,0,1,0,21.67,29.5,73.4,611.33,311.67,3.17,3.17,100.0,11.33,11.5,98.6,7.17,14.83,48.3,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
271,875898c7,26,5.4,4000000,1,0,0,0,48.89,53.15,92.0,1160.93,363.7,11.67,12.04,96.9,24.81,27.04,91.8,11.85,13.52,87.7,0.0,0.0,0.0,0.0,2.59,0.0,0.0,1.67
272,2903a856,28,4.8,16000000,0,1,0,0,26.25,34.79,75.4,469.17,135.42,13.96,15.83,88.2,7.08,8.54,82.9,4.38,8.75,50.0,0.0,0.04,-0.04,1.04,1.46,1.04,0.21,1.88
273,12aa7661,36,4.8,600000,1,0,0,0,40.62,51.25,79.3,688.33,255.21,20.0,21.46,93.2,16.67,21.46,77.7,3.54,6.67,53.1,0.0,0.0,0.0,0.21,2.29,0.83,0.21,4.58
274,3f65d5ce,25,1.0,1200000,0,0,1,0,19.0,35.0,54.3,862.0,641.0,0.0,0.0,,5.0,5.0,100.0,14.0,30.0,46.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
275,15f3ec41,19,3.8,32000000,1,1,0,0,33.68,40.79,82.6,517.63,120.53,19.21,21.58,89.0,11.32,14.21,79.6,2.63,3.42,76.9,0.0,0.18,-0.18,0.79,0.79,1.32,0.26,2.11
276,05d548d8,31,8.8,12000000,1,0,0,0,58.64,66.36,88.4,1446.25,397.61,10.11,10.91,92.7,33.98,35.91,94.6,14.55,18.75,77.6,0.0,0.03,-0.03,0.45,4.66,0.11,0.0,2.05
277,d14229f3,26,1.0,6000000,0,1,0,1,14.0,19.0,73.7,210.0,35.0,7.0,7.0,100.0,4.0,6.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
278,5042e5c2,36,0.4,800000,0,1,0,1,25.0,27.5,90.9,245.0,47.5,12.5,15.0,83.3,7.5,7.5,100.0,0.0,0.0,,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.5
279,01204d46,29,1.0,700000,1,0,0,0,16.0,25.0,64.0,247.0,83.0,11.0,13.0,84.6,3.0,7.0,42.9,2.0,5.0,40.0,0.0,0.2,-0.2,1.0,0.0,0.0,0.0,2.0
280,43b78598,27,2.7,40000000,0,1,0,0,17.04,21.11,80.7,259.63,67.41,9.63,11.85,81.3,5.56,6.67,83.3,1.11,1.48,75.0,0.0,0.26,-0.26,1.48,2.22,0.37,0.0,3.33
281,34caa4b3,24,1.7,8000000,0,1,0,0,27.65,32.35,85.5,574.12,128.24,11.18,12.94,86.4,10.59,11.76,90.0,4.71,5.88,80.0,0.59,0.0,0.59,0.59,1.76,0.0,0.0,3.53
282,03622183,31,0.0,3500000,0,1,0,0,inf,inf,100.0,inf,,inf,inf,100.0,,,,,,,,,,,,,,
283,5cb1d026,33,4.3,1000000,0,0,0,1,17.67,26.74,66.1,320.7,123.02,7.67,11.16,68.8,8.14,10.93,74.5,1.86,3.26,57.1,0.0,0.02,-0.02,0.23,1.16,0.0,0.0,1.4
284,68252d6d,32,3.1,6000000,0,1,0,1,43.87,63.55,69.0,807.42,228.06,21.61,26.45,81.7,15.48,20.65,75.0,5.81,12.58,46.2,0.32,0.16,0.16,0.97,3.87,2.9,0.32,7.1
285,4431aed2,30,4.6,38000000,0,1,0,0,24.57,30.0,81.9,419.35,86.52,12.83,15.22,84.3,6.74,7.83,86.1,3.48,4.35,80.0,0.22,0.2,0.02,1.09,1.52,1.09,0.0,3.04
286,4c2fa917,19,0.2,250000,0,0,0,1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,d1f48bfc,32,4.0,900000,0,1,0,1,18.5,24.25,76.3,319.25,97.75,10.5,11.5,91.3,5.25,7.5,70.0,2.0,4.0,50.0,0.0,0.0,0.0,0.5,1.5,0.25,0.0,2.25
288,5715bb71,19,0.5,1000000,0,1,0,1,14.0,22.0,63.6,188.0,42.0,4.0,8.0,50.0,6.0,6.0,100.0,0.0,4.0,0.0,0.0,0.2,-0.2,2.0,0.0,0.0,0.0,2.0
289,a0b4bb3e,28,1.1,18000000,0,1,0,1,60.0,70.0,85.7,929.09,210.0,35.45,36.36,97.5,20.91,24.55,85.2,3.64,6.36,57.1,0.0,0.09,-0.09,0.91,6.36,2.73,0.91,5.45
290,c931d9f9,22,0.4,18000000,0,1,0,1,20.0,25.0,80.0,355.0,122.5,5.0,7.5,66.7,5.0,7.5,66.7,5.0,5.0,100.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,5.0
291,40676b27,26,1.0,350000,1,0,0,0,13.0,24.0,54.2,230.0,91.0,6.0,8.0,75.0,6.0,8.0,75.0,1.0,8.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
292,1265a93a,20,6.3,40000000,1,0,0,0,48.57,60.63,80.1,850.48,273.65,22.22,23.81,93.3,20.95,26.19,80.0,4.6,8.57,53.7,0.16,0.19,-0.03,1.11,2.22,1.27,1.11,3.49
293,34b54da7,30,0.6,1400000,1,0,0,0,91.67,96.67,94.8,1915.0,561.67,23.33,25.0,93.3,51.67,53.33,96.9,15.0,16.67,90.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,3.33
294,b66315ae,23,3.0,60000000,0,1,0,0,26.33,32.33,81.4,338.0,48.67,17.67,21.67,81.5,6.33,7.33,86.4,1.0,1.0,100.0,0.0,0.1,-0.1,1.33,1.0,1.0,0.0,1.67
295,4fb9c88f,19,4.5,30000000,0,0,0,1,51.11,55.56,92.0,842.67,190.89,25.78,26.44,97.5,20.22,22.22,91.0,4.67,5.56,84.0,0.44,0.2,0.24,0.89,4.67,0.89,0.0,4.89
296,1bacc518,23,6.5,90000000,1,0,0,1,74.62,79.08,94.4,1233.23,339.23,38.31,39.85,96.1,29.54,30.92,95.5,5.38,6.46,83.3,0.15,0.08,0.08,0.62,8.77,1.08,0.15,5.54
297,abb3bb95,29,4.2,10000000,0,1,0,0,20.24,27.38,73.9,276.67,29.76,13.57,17.38,78.1,5.48,6.43,85.2,0.48,1.19,40.0,0.0,0.07,-0.07,0.71,0.71,0.0,0.0,0.95
298,2a0c8ba4,26,4.5,30000000,0,0,0,1,75.33,83.56,90.2,1458.67,328.0,32.44,34.67,93.6,31.56,32.22,97.9,10.67,14.22,75.0,0.22,0.16,0.07,2.67,8.44,1.78,0.44,6.0
299,45db685d,28,11.4,40000000,0,0,0,1,57.72,64.47,89.5,1040.53,230.7,25.44,27.28,93.2,24.04,26.4,91.0,7.37,9.47,77.8,0.09,0.08,0.01,0.7,4.3,0.53,0.09,4.74
300,178ae8f8,23,6.0,45000000,0,1,0,0,24.17,34.0,71.1,357.17,79.0,14.83,19.33,76.7,6.67,9.83,67.8,1.83,3.0,61.1,0.17,0.13,0.03,0.83,1.5,0.67,0.0,2.67
301,4d8cd038,22,0.6,20000000,0,1,0,0,20.0,21.67,92.3,316.67,0.0,13.33,13.33,100.0,5.0,5.0,100.0,1.67,3.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,7111d552,20,7.0,40000000,0,1,0,0,28.29,35.14,80.5,407.57,73.71,17.86,20.29,88.0,8.57,10.57,81.1,1.29,2.0,64.3,0.14,0.06,0.09,1.14,1.14,1.0,0.29,2.14
303,dba67bc4,32,5.1,2500000,0,0,0,1,38.82,52.75,73.6,744.51,247.65,16.67,20.0,83.3,13.73,18.63,73.7,7.06,11.76,60.0,0.2,0.02,0.18,0.59,3.73,1.18,0.0,6.08
304,d29202c2,25,5.1,3000000,0,1,0,0,14.71,21.76,67.6,239.41,25.88,8.04,11.57,69.5,4.12,5.88,70.0,1.76,2.75,64.3,0.2,0.02,0.18,0.2,0.59,0.2,0.0,0.59
305,2d61d13a,20,3.5,25000000,1,0,0,0,47.14,54.57,86.4,910.29,318.86,16.57,17.71,93.5,25.43,27.43,92.7,4.57,8.57,53.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.86
306,d2800f47,25,5.4,11000000,0,0,0,1,32.22,43.33,74.4,571.85,123.7,16.11,18.52,87.0,11.11,14.26,77.9,3.7,7.59,48.8,0.19,0.07,0.11,1.3,1.48,0.93,0.19,2.96
307,091c86e2,19,0.1,450000,0,0,0,1,30.0,30.0,100.0,310.0,0.0,30.0,30.0,100.0,0.0,0.0,,0.0,0.0,,10.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0
308,81d3318f,24,2.0,6500000,0,0,0,1,18.5,26.0,71.2,269.5,52.5,13.5,15.0,90.0,4.0,6.5,61.5,1.0,3.5,28.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
309,cc77354e,20,4.3,37000000,0,0,0,1,44.19,54.19,81.5,757.44,187.67,22.56,24.88,90.7,17.44,19.3,90.4,3.72,7.67,48.5,0.0,0.0,0.0,0.0,3.72,0.0,0.0,3.95
310,768b28d0,30,0.2,1000000,0,0,0,1,10.0,30.0,33.3,85.0,5.0,10.0,20.0,50.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
311,b825a650,29,4.1,10000000,0,0,0,1,40.24,45.61,88.2,714.63,100.49,17.07,18.54,92.1,18.54,20.49,90.5,3.9,5.61,69.6,0.24,0.07,0.17,0.24,2.2,0.49,0.0,2.2
312,b9fbae28,29,7.9,55000000,0,0,0,1,45.82,53.04,86.4,742.41,193.8,21.9,23.8,92.0,19.87,22.15,89.7,2.66,4.43,60.0,0.13,0.14,-0.01,1.01,3.92,1.39,0.13,4.81
313,0eac2f24,19,0.1,150000,1,0,0,0,50.0,50.0,100.0,730.0,220.0,30.0,30.0,100.0,20.0,20.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,1bd5735a,28,2.5,5000000,1,0,0,0,50.0,65.2,76.7,822.4,280.8,26.4,29.6,89.2,18.4,24.0,76.7,4.4,9.2,47.8,0.0,0.08,-0.08,0.8,2.0,1.2,0.0,5.2
315,b0b902c8,25,3.1,7000000,1,0,0,0,42.58,55.48,76.7,828.71,323.23,17.1,18.71,91.4,18.71,22.9,81.7,6.45,11.29,57.1,0.0,0.0,0.0,0.65,1.61,0.65,0.32,1.94
316,3d50bcdb,20,4.9,35000000,0,1,0,0,12.86,17.55,73.3,176.53,28.37,7.76,10.0,77.6,4.29,4.69,91.3,0.41,1.22,33.3,0.2,0.12,0.08,1.02,0.2,0.61,0.0,0.82
317,dc52c72f,26,6.0,5000000,1,0,0,0,43.67,54.67,79.9,847.5,297.67,15.33,18.33,83.6,21.83,24.83,87.9,5.83,9.83,59.3,0.17,0.07,0.1,1.0,2.5,2.33,1.33,4.33
318,51dbeea9,23,0.8,25000000,1,0,0,0,46.25,56.25,82.2,756.25,293.75,25.0,30.0,83.3,15.0,15.0,100.0,3.75,5.0,75.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,6.25
319,f25c8e3a,25,1.6,32000000,0,0,0,1,45.0,52.5,85.7,717.5,169.38,20.62,23.75,86.8,20.0,21.25,94.1,2.5,3.12,80.0,0.0,0.19,-0.19,1.88,4.38,1.25,0.0,3.12
320,62d7ef38,21,2.0,2500000,0,0,1,0,34.5,47.0,73.4,1018.0,543.5,6.5,6.5,100.0,13.5,13.5,100.0,14.0,26.5,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2fabebc0,33,6.0,1500000,0,0,1,0,25.0,32.33,77.3,769.5,441.17,3.5,3.5,100.0,11.17,11.33,98.5,10.17,17.17,59.2,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
322,14e8fe86,25,3.6,2200000,0,0,0,1,71.39,75.56,94.5,1538.33,355.56,20.28,21.11,96.1,36.11,37.78,95.6,13.89,15.28,90.9,0.0,0.0,0.0,0.0,5.83,0.28,0.0,3.61
323,862fa9fb,27,3.3,3000000,1,0,0,0,46.67,51.82,90.1,991.82,244.24,11.82,12.73,92.9,26.36,28.18,93.5,7.88,10.3,76.5,0.0,0.0,0.0,0.0,1.21,0.0,0.0,1.52
324,49296448,25,6.8,90000000,0,0,0,1,66.32,81.03,81.9,1474.12,391.47,22.65,25.88,87.5,27.5,30.0,91.7,15.59,23.97,65.0,0.59,0.35,0.24,3.68,8.82,3.24,0.29,7.94
325,aef6e670,24,10.9,40000000,1,0,0,0,47.98,51.38,93.4,881.47,263.85,20.46,21.19,96.5,21.93,23.12,94.8,5.23,6.51,80.3,0.0,0.0,0.0,0.09,1.56,0.0,0.0,1.47
326,15fd5593,27,5.0,17000000,0,0,0,1,36.6,43.0,85.1,669.8,203.2,15.6,17.8,87.6,16.2,17.6,92.0,4.0,6.6,60.6,0.0,0.0,0.0,0.2,3.2,0.4,0.0,4.4
327,f4ceb85b,26,0.6,4500000,1,0,0,0,46.67,58.33,80.0,1073.33,296.67,13.33,15.0,88.9,20.0,23.33,85.7,13.33,20.0,66.7,0.0,0.17,-0.17,1.67,5.0,0.0,0.0,1.67
328,ca8033cb,24,2.0,27000000,1,0,0,0,50.0,61.0,82.0,900.5,316.5,23.0,24.5,93.9,19.5,22.5,86.7,6.5,12.0,54.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
329,4c3a6744,21,1.7,14000000,0,1,0,1,22.94,31.18,73.6,301.18,52.94,14.12,17.65,80.0,7.65,11.18,68.4,0.59,0.59,100.0,0.0,0.06,-0.06,1.18,0.59,0.0,0.0,0.59
330,19a967ab,18,1.5,3000000,0,1,0,0,10.0,16.67,60.0,143.33,32.0,6.0,8.67,69.2,3.33,4.0,83.3,0.67,2.0,33.3,0.0,0.13,-0.13,1.33,0.0,0.0,0.0,0.67
331,6747869d,20,4.5,12500000,0,1,0,0,17.78,25.56,69.6,228.67,67.78,10.22,13.11,78.0,3.33,5.78,57.7,1.56,1.78,87.5,0.22,0.31,-0.09,2.67,0.67,1.78,0.22,2.44
332,9fc2531b,27,0.3,4000000,0,1,0,0,10.0,16.67,60.0,146.67,0.0,3.33,3.33,100.0,6.67,13.33,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,55126f3b,28,7.4,60000000,0,0,0,1,60.68,69.46,87.4,1126.89,317.97,27.57,29.73,92.7,24.32,26.76,90.9,7.3,10.27,71.1,0.0,0.0,0.0,0.27,7.3,1.22,0.14,6.62
334,eda40760,34,1.0,1500000,1,0,0,0,62.0,72.0,86.1,1262.0,433.0,13.0,14.0,92.9,39.0,41.0,95.1,8.0,15.0,53.3,0.0,0.1,-0.1,2.0,4.0,2.0,1.0,5.0
335,5ed9b537,21,5.3,35000000,1,0,0,0,41.13,50.19,82.0,854.53,322.26,12.26,14.15,86.7,23.58,26.79,88.0,5.28,8.87,59.6,0.0,0.0,0.0,0.0,2.45,0.38,0.0,3.4
336,f38cc3b3,21,3.0,2000000,1,0,0,0,46.67,59.67,78.2,772.33,307.33,22.67,28.0,81.0,19.0,23.67,80.3,3.0,5.33,56.3,0.33,0.17,0.17,0.67,2.33,0.0,0.0,3.33
337,1f3afdcb,19,5.0,13000000,1,0,0,0,49.6,56.4,87.9,1210.4,294.8,9.2,10.8,85.2,28.0,29.6,94.6,12.0,15.0,80.0,0.0,0.0,0.0,0.0,2.4,0.4,0.0,1.6
338,866c67e9,17,0.5,500000,1,0,0,0,24.0,36.0,66.7,640.0,162.0,4.0,6.0,66.7,14.0,18.0,77.8,6.0,12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
339,4d1666ff,21,5.7,60000000,1,0,0,0,64.74,74.04,87.4,1289.65,470.53,20.7,23.86,86.8,35.79,37.54,95.3,7.02,10.18,69.0,0.0,0.02,-0.02,0.35,6.84,0.18,0.0,5.44
340,b79d8e93,26,1.9,800000,1,0,0,0,63.68,72.63,87.7,1346.84,429.47,15.26,17.89,85.3,40.0,41.58,96.2,7.89,12.63,62.5,0.0,0.0,0.0,0.0,1.58,0.0,0.0,3.68
341,79c0821a,26,6.7,45000000,0,0,0,1,60.45,67.76,89.2,1125.37,247.91,24.93,26.72,93.3,26.42,28.96,91.2,7.91,9.85,80.3,0.15,0.13,0.01,1.19,7.01,0.9,0.0,4.48
342,9d60028d,24,2.4,5000000,0,0,0,1,29.17,32.92,88.6,559.58,96.25,12.5,13.75,90.9,10.0,11.25,88.9,5.0,5.83,85.7,0.0,0.04,-0.04,0.83,2.08,0.0,0.0,1.25
