Rk,Player,market value,id,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
Jordan Henderson,935e6b8f,20000000,eng ENG,MFDF,eng Liverpool,30,1990,4.0,258,300,86.0,5447,1451,82,91,90.1,124,135,91.9,49,68,72.1,0,0.3,-0.3,6,27,7,1,29
Benjamin Henrichs,0a89e877,12000000,de GER,DFMF,de RB Leipzig,23,1997,1.3,63,85,74.1,903,411,35,40,87.5,23,33,69.7,2,5,40.0,0,0.1,-0.1,2,4,1,0,8
Dalbert Henrique,f45f9427,4000000,br BRA,MFDF,fr Rennes,26,1993,2.5,93,119,78.2,1657,539,45,49,91.8,33,45,73.3,12,20,60.0,0,0.2,-0.2,2,5,3,1,8
Luis Henrique,f36d5624,8000000,br BRA,FWMF,fr Marseille,18,2001,1.1,23,31,74.2,340,68,16,21,76.2,6,6,100.0,1,3,33.3,0,0.0,0.0,0,3,0,0,1
Mario Hermoso,555f3a0b,35000000,es ESP,DF,es Atlético Madrid,25,1995,3.9,197,253,77.9,3989,1793,75,82,91.5,86,109,78.9,33,52,63.5,0,0.0,0.0,0,21,2,0,26
Lucas Hernández,c3ee18ef,45000000,fr FRA,DF,de Bayern Munich,24,1996,7.7,532,623,85.4,9985,3421,231,255,90.6,235,269,87.4,60,84,71.4,0,0.2,-0.2,5,48,7,3,47
Ander Herrera,436a9dd0,13000000,es ESP,MF,fr Paris S-G,30,1989,6.0,286,347,82.4,4715,1220,147,165,89.1,102,116,87.9,26,49,53.1,0,0.1,-0.1,3,19,5,0,24
Héctor Herrera,a8542814,7000000,mx MEX,MF,es Atlético Madrid,30,1990,3.3,191,230,83.0,3780,942,74,88,84.1,76,84,90.5,33,47,70.2,1,0.4,+0.6,6,19,5,2,19
Patrick Herrmann,dfb6490a,3500000,de GER,FW,de M'Gladbach,29,1991,0.7,15,21,71.4,261,99,8,10,80.0,4,7,57.1,2,3,66.7,0,0.0,0.0,0,1,0,0,0
Marwin Hitz,2e7ff968,1700000,ch SUI,GK,de Dortmund,32,1987,6.0,130,177,73.4,3668,1870,19,19,100.0,68,69,98.6,43,89,48.3,0,0.0,0.0,0,1,0,0,0
Wesley Hoedt,875898c7,4000000,nl NED,DF,it Lazio,26,1994,5.4,264,287,92.0,6269,1964,63,65,96.9,134,146,91.8,64,73,87.7,0,0.0,0.0,0,14,0,0,9
Jonas Hofmann,2903a856,16000000,de GER,FW,de M'Gladbach,28,1992,4.8,126,167,75.4,2252,650,67,76,88.2,34,41,82.9,21,42,50.0,0,0.2,-0.2,5,7,5,1,9
José Holebas,12aa7661,600000,gr GRE,DF,gr Olympiacos,36,1984,4.8,195,246,79.3,3304,1225,96,103,93.2,80,103,77.7,17,32,53.1,0,0.0,0.0,1,11,4,1,22
Ethan Horvath,3f65d5ce,1200000,us USA,GK,be Club Brugge,25,1995,1.0,19,35,54.3,862,641,0,0,,5,5,100.0,14,30,46.7,0,0.0,0.0,0,2,0,0,0
Callum Hudson-Odoi,15f3ec41,32000000,eng ENG,FWDF,eng Chelsea,19,2000,3.8,128,155,82.6,1967,458,73,82,89.0,43,54,79.6,10,13,76.9,0,0.7,-0.7,3,3,5,1,8
Mats Hummels,05d548d8,12000000,de GER,DF,de Dortmund,31,1988,8.8,516,584,88.4,12727,3499,89,96,92.7,299,316,94.6,128,165,77.6,0,0.3,-0.3,4,41,1,0,18
Adrien Hunou,d14229f3,6000000,fr FRA,FWMF,fr Rennes,26,1994,1.0,14,19,73.7,210,35,7,7,100.0,4,6,66.7,2,3,66.7,0,0.0,0.0,0,2,0,0,1
Klaas-Jan Huntelaar,5042e5c2,800000,nl NED,FWMF,nl Ajax,36,1983,0.4,10,11,90.9,98,19,5,6,83.3,3,3,100.0,0,0,,0,0.0,0.0,1,0,0,0,1
Daniel Høegh,01204d46,700000,dk DEN,DF,dk Midtjylland,29,1991,1.0,16,25,64.0,247,83,11,13,84.6,3,7,42.9,2,5,40.0,0,0.2,-0.2,1,0,0,0,2
Mauro Icardi,43b78598,40000000,ar ARG,FW,fr Paris S-G,27,1993,2.7,46,57,80.7,701,182,26,32,81.3,15,18,83.3,3,4,75.0,0,0.7,-0.7,4,6,1,0,9
Oussama Idrissi,34caa4b3,8000000,ma MAR,FW,es Sevilla,24,1996,1.7,47,55,85.5,976,218,19,22,86.4,18,20,90.0,8,10,80.0,1,0.0,+1.0,1,3,0,0,6
Odion Ighalo,03622183,3500000,ng NGA,FW,eng Manchester Utd,31,1989,0.0,2,2,100.0,26,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Vladislav Ignatyev,5cb1d026,1000000,ru RUS,MF,ru Loko Moscow,33,1987,4.3,76,115,66.1,1379,529,33,48,68.8,35,47,74.5,8,14,57.1,0,0.1,-0.1,1,5,0,0,6
Josip Iličić,68252d6d,6000000,si SVN,MFFW,it Atalanta,32,1988,3.1,136,197,69.0,2503,707,67,82,81.7,48,64,75.0,18,39,46.2,1,0.5,+0.5,3,12,9,1,22
Ciro Immobile,4431aed2,38000000,it ITA,FW,it Lazio,30,1990,4.6,113,138,81.9,1929,398,59,70,84.3,31,36,86.1,16,20,80.0,1,0.9,+0.1,5,7,5,0,14
Nikita Iosifov,4c2fa917,250000,ru RUS,MF,ru Loko Moscow,19,2001,0.2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Isael,d1f48bfc,900000,br BRA,FWMF,hu Ferencváros,32,1988,4.0,74,97,76.3,1277,391,42,46,91.3,21,30,70.0,8,16,50.0,0,0.0,0.0,2,6,1,0,9
Gustav Isaksen,5715bb71,1000000,dk DEN,FWMF,dk Midtjylland,19,2001,0.5,7,11,63.6,94,21,2,4,50.0,3,3,100.0,0,2,0.0,0,0.1,-0.1,1,0,0,0,1
Isco,a0b4bb3e,18000000,es ESP,FWMF,es Real Madrid,28,1992,1.1,66,77,85.7,1022,231,39,40,97.5,23,27,85.2,4,7,57.1,0,0.1,-0.1,1,7,3,1,6
Daniel James,c931d9f9,18000000,wls WAL,FWMF,eng Manchester Utd,22,1997,0.4,8,10,80.0,142,49,2,3,66.7,2,3,66.7,2,2,100.0,0,0.0,0.0,0,1,1,0,2
Manjrekar James,40676b27,350000,ca CAN,DF,dk Midtjylland,26,1993,1.0,13,24,54.2,230,91,6,8,75.0,6,8,75.0,1,8,12.5,0,0.0,0.0,0,0,0,0,1
Reece James,1265a93a,40000000,eng ENG,DF,eng Chelsea,20,1999,6.3,306,382,80.1,5358,1724,140,150,93.3,132,165,80.0,29,54,53.7,1,1.2,-0.2,7,14,8,7,22
Tony Jantschke,34b54da7,1400000,de GER,DF,de M'Gladbach,30,1990,0.6,55,58,94.8,1149,337,14,15,93.3,31,32,96.9,9,10,90.0,0,0.0,0.0,0,1,0,0,2
Gabriel Jesus,b66315ae,60000000,br BRA,FW,eng Manchester City,23,1997,3.0,79,97,81.4,1014,146,53,65,81.5,19,22,86.4,3,3,100.0,0,0.3,-0.3,4,3,3,0,5
Curtis Jones,4fb9c88f,30000000,eng ENG,MF,eng Liverpool,19,2001,4.5,230,250,92.0,3792,859,116,119,97.5,91,100,91.0,21,25,84.0,2,0.9,+1.1,4,21,4,0,22
Frenkie de Jong,1bacc518,90000000,nl NED,MFDF,es Barcelona,23,1997,6.5,485,514,94.4,8016,2205,249,259,96.1,192,201,95.5,35,42,83.3,1,0.5,+0.5,4,57,7,1,36
Luuk de Jong,abb3bb95,10000000,nl NED,FW,es Sevilla,29,1990,4.2,85,115,73.9,1162,125,57,73,78.1,23,27,85.2,2,5,40.0,0,0.3,-0.3,3,3,0,0,4
Joan Jordán,2a0c8ba4,30000000,es ESP,MF,es Sevilla,26,1994,4.5,339,376,90.2,6564,1476,146,156,93.6,142,145,97.9,48,64,75.0,1,0.7,+0.3,12,38,8,2,27
Jorginho,45db685d,40000000,it ITA,MF,eng Chelsea,28,1991,11.4,658,735,89.5,11862,2630,290,311,93.2,274,301,91.0,84,108,77.8,1,0.9,+0.1,8,49,6,1,54
Diogo Jota,178ae8f8,45000000,pt POR,FW,eng Liverpool,23,1996,6.0,145,204,71.1,2143,474,89,116,76.7,40,59,67.8,11,18,61.1,1,0.8,+0.2,5,9,4,0,16
Luka Jović,4d8cd038,20000000,rs SRB,FW,es Real Madrid,22,1997,0.6,12,13,92.3,190,0,8,8,100.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
Vinicius Júnior,7111d552,40000000,br BRA,FW,es Real Madrid,20,2000,7.0,198,246,80.5,2853,516,125,142,88.0,60,74,81.1,9,14,64.3,1,0.4,+0.6,8,8,7,2,15
Zlatko Junuzović,dba67bc4,2500000,at AUT,MF,at RB Salzburg,32,1987,5.1,198,269,73.6,3797,1263,85,102,83.3,70,95,73.7,36,60,60.0,1,0.1,+0.9,3,19,6,0,31
Sory Kaba,d29202c2,3000000,gn GUI,FW,dk Midtjylland,25,1995,5.1,75,111,67.6,1221,132,41,59,69.5,21,30,70.0,9,14,64.3,1,0.1,+0.9,1,3,1,0,3
Ozan Kabak,2d61d13a,25000000,tr TUR,DF,eng Liverpool,20,2000,3.5,165,191,86.4,3186,1116,58,62,93.5,89,96,92.7,16,30,53.3,0,0.0,0.0,0,7,0,0,10
İrfan Kahveci,d2800f47,11000000,tr TUR,MF,tr Başakşehir,25,1995,5.4,174,234,74.4,3088,668,87,100,87.0,60,77,77.9,20,41,48.8,1,0.4,+0.6,7,8,5,1,16
Felix Kalu Nmecha,091c86e2,700000,eng ENG,MF,eng Manchester City,19,2000,0.1,3,3,100.0,31,0,3,3,100.0,0,0,,0,0,,1,0.1,+0.9,1,0,0,0,0
François Kamano,81d3318f,6500000,gn GUI,MF,ru Loko Moscow,24,1996,2.0,37,52,71.2,539,105,27,30,90.0,8,13,61.5,2,7,28.6,0,0.0,0.0,0,2,0,0,0
Boubacar Kamara,cc77354e,37000000,fr FRA,MF,fr Marseille,20,1999,4.3,190,233,81.5,3257,807,97,107,90.7,75,83,90.4,16,33,48.5,0,0.0,0.0,0,16,0,0,17
Ruslan Kambolov,768b28d0,1000000,ru RUS,MF,ru Krasnodar,30,1990,0.2,2,6,33.3,17,1,2,4,50.0,0,0,,0,2,0.0,0,0.0,0.0,0,1,0,0,0
Kevin Kampl,b825a650,10000000,si SVN,MF,de RB Leipzig,29,1990,4.1,165,187,88.2,2930,412,70,76,92.1,76,84,90.5,16,23,69.6,1,0.3,+0.7,1,9,2,0,9
N'Golo Kanté,b9fbae28,55000000,fr FRA,MF,eng Chelsea,29,1991,7.9,362,419,86.4,5865,1531,173,188,92.0,157,175,89.7,21,35,60.0,1,1.1,-0.1,8,31,11,1,38
Emre Kaplan,0eac2f24,150000,az AZE,DF,tr Başakşehir,19,2001,0.1,5,5,100.0,73,22,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Oleksandr Karavayev,1bd5735a,5000000,ua UKR,DF,ua Dynamo Kyiv,28,1992,2.5,125,163,76.7,2056,702,66,74,89.2,46,60,76.7,11,23,47.8,0,0.2,-0.2,2,5,3,0,13
Vyacheslav Karavayev,b0b902c8,7000000,ru RUS,DF,ru Zenit,25,1995,3.1,132,172,76.7,2569,1002,53,58,91.4,58,71,81.7,20,35,57.1,0,0.0,0.0,2,5,2,1,6
Moise Kean,3d50bcdb,35000000,it ITA,FW,fr Paris S-G,20,2000,4.9,63,86,73.3,865,139,38,49,77.6,21,23,91.3,2,6,33.3,1,0.6,+0.4,5,1,3,0,4
Tomasz Kędziora,dc52c72f,5000000,pl POL,DF,ua Dynamo Kyiv,26,1994,6.0,262,328,79.9,5085,1786,92,110,83.6,131,149,87.9,35,59,59.3,1,0.4,+0.6,6,15,14,8,26
Thilo Kehrer,51dbeea9,25000000,de GER,DF,fr Paris S-G,23,1996,0.8,37,45,82.2,605,235,20,24,83.3,12,12,100.0,3,4,75.0,0,0.0,0.0,0,2,0,0,5
Naby Keïta,f25c8e3a,32000000,gn GUI,MF,eng Liverpool,25,1995,1.6,72,84,85.7,1148,271,33,38,86.8,32,34,94.1,4,5,80.0,0,0.3,-0.3,3,7,2,0,5
Caoimhín Kelleher,62d7ef38,2500000,ie IRL,GK,eng Liverpool,21,1998,2.0,69,94,73.4,2036,1087,13,13,100.0,27,27,100.0,28,53,52.8,0,0.0,0.0,0,0,0,0,0
Mikhail Kerzhakov,2fabebc0,1500000,ru RUS,GK,ru Zenit,33,1987,6.0,150,194,77.3,4617,2647,21,21,100.0,67,68,98.5,61,103,59.2,0,0.0,0.0,0,2,0,0,0
Ihor Kharatin,14e8fe86,2200000,ua UKR,MF,hu Ferencváros,25,1995,3.6,257,272,94.5,5538,1280,73,76,96.1,130,136,95.6,50,55,90.9,0,0.0,0.0,0,21,1,0,13
Davit Khocholava,862fa9fb,3000000,ge GEO,DF,ua Shakhtar,27,1993,3.3,154,171,90.1,3273,806,39,42,92.9,87,93,93.5,26,34,76.5,0,0.0,0.0,0,4,0,0,5
Joshua Kimmich,49296448,90000000,de GER,MF,de Bayern Munich,25,1995,6.8,451,551,81.9,10024,2662,154,176,87.5,187,204,91.7,106,163,65.0,4,2.4,+1.6,25,60,22,2,54
Presnel Kimpembe,aef6e670,40000000,fr FRA,DF,fr Paris S-G,24,1995,10.9,523,560,93.4,9608,2876,223,231,96.5,239,252,94.8,57,71,80.3,0,0.0,0.0,1,17,0,0,16
Davy Klaassen,15fd5593,17000000,nl NED,MF,nl Ajax,27,1993,5.0,183,215,85.1,3349,1016,78,89,87.6,81,88,92.0,20,33,60.6,0,0.0,0.0,1,16,2,0,22
Sean Klaiber,f4ceb85b,4500000,sr SUR,DF,nl Ajax,26,1994,0.6,28,35,80.0,644,178,8,9,88.9,12,14,85.7,8,12,66.7,0,0.1,-0.1,1,3,0,0,1
Lukas Klostermann,ca8033cb,27000000,de GER,DF,de RB Leipzig,24,1996,2.0,100,122,82.0,1801,633,46,49,93.9,39,45,86.7,13,24,54.2,0,0.0,0.0,0,6,0,0,2
Justin Kluivert,4c3a6744,14000000,nl NED,FWMF,de RB Leipzig,21,1999,1.7,39,53,73.6,512,90,24,30,80.0,13,19,68.4,1,1,100.0,0,0.1,-0.1,2,1,0,0,1
Ansgar Knauff,19a967ab,3000000,de GER,FW,de Dortmund,18,2002,1.5,15,25,60.0,215,48,9,13,69.2,5,6,83.3,1,3,33.3,0,0.2,-0.2,2,0,0,0,1
Sekou Koita,6747869d,12500000,ml MLI,FW,at RB Salzburg,20,1999,4.5,80,115,69.6,1029,305,46,59,78.0,15,26,57.7,7,8,87.5,1,1.4,-0.4,12,3,8,1,11
Koka,9fc2531b,4000000,eg EGY,FW,gr Olympiacos,27,1993,0.3,3,5,60.0,44,0,1,1,100.0,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
Koke,55126f3b,60000000,es ESP,MF,es Atlético Madrid,28,1992,7.4,449,514,87.4,8339,2353,204,220,92.7,180,198,90.9,54,76,71.1,0,0.0,0.0,2,54,9,1,49
Aleksandar Kolarov,eda40760,1500000,rs SRB,DF,it Inter,34,1985,1.0,62,72,86.1,1262,433,13,14,92.9,39,41,95.1,8,15,53.3,0,0.1,-0.1,2,4,2,1,5
Ibrahima Konaté,5ed9b537,35000000,fr FRA,DF,de RB Leipzig,21,1999,5.3,218,266,82.0,4529,1708,65,75,86.7,125,142,88.0,28,47,59.6,0,0.0,0.0,0,13,2,0,18
Viktor Korniienko,f38cc3b3,2000000,ua UKR,DF,ua Shakhtar,21,1999,3.0,140,179,78.2,2317,922,68,84,81.0,57,71,80.3,9,16,56.3,1,0.5,+0.5,2,7,0,0,10
Odilon Kossonou,1f3afdcb,13000000,ci CIV,DF,be Club Brugge,19,2001,5.0,248,282,87.9,6052,1474,46,54,85.2,140,148,94.6,60,75,80.0,0,0.0,0.0,0,12,2,0,8
Billy Koumetio,866c67e9,500000,fr FRA,DF,eng Liverpool,17,2002,0.5,12,18,66.7,320,81,2,3,66.7,7,9,77.8,3,6,50.0,0,0.0,0.0,0,0,0,0,1
Jules Koundé,4d1666ff,60000000,fr FRA,DF,es Sevilla,21,1998,5.7,369,422,87.4,7351,2682,118,136,86.8,204,214,95.3,40,58,69.0,0,0.1,-0.1,2,39,1,0,31
Adnan Kovačević,b79d8e93,800000,ba BIH,DF,hu Ferencváros,26,1993,1.9,121,138,87.7,2559,816,29,34,85.3,76,79,96.2,15,24,62.5,0,0.0,0.0,0,3,0,0,7
Mateo Kovačić,79c0821a,45000000,hr CRO,MF,eng Chelsea,26,1994,6.7,405,454,89.2,7540,1661,167,179,93.3,177,194,91.2,53,66,80.3,1,0.9,+0.1,8,47,6,0,30
Viktor Kovalenko,9d60028d,5000000,ua UKR,MF,ua Shakhtar,24,1996,2.4,70,79,88.6,1343,231,30,33,90.9,24,27,88.9,12,14,85.7,0,0.1,-0.1,2,5,0,0,3
Bozhidar Kraev,8690eef7,1300000,bg BUL,MFFW,dk Midtjylland,23,1997,0.6,11,18,61.1,118,41,9,13,69.2,2,5,40.0,0,0,,0,0.0,0.0,0,1,1,0,2
Christoph Kramer,496aeede,7000000,de GER,MF,de M'Gladbach,29,1991,6.9,362,398,91.0,5703,1392,199,206,96.6,135,149,90.6,22,32,68.8,0,0.0,0.0,1,19,4,0,18
Michal Krmenčík,43cd8b69,4000000,cz CZE,FW,be Club Brugge,27,1993,0.8,4,6,66.7,38,0,3,5,60.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Toni Kroos,6ce1f46f,40000000,de GER,MF,es Real Madrid,30,1990,10.7,957,1063,90.0,20740,5878,356,374,95.2,388,414,93.7,202,253,79.8,2,1.9,+0.1,28,129,9,1,98
Danil Krugovoy,a802405e,1500000,ru RUS,DF,ru Zenit,22,1998,1.8,52,76,68.4,784,352,28,34,82.4,15,22,68.2,5,13,38.5,0,0.0,0.0,0,1,2,1,2
Grzegorz Krychowiak,580d52dd,15000000,pl POL,MF,ru Loko Moscow,30,1990,4.0,144,181,79.6,3065,922,53,65,81.5,60,76,78.9,29,33,87.9,0,0.1,-0.1,2,11,1,0,13
Serhiy Kryvtsov,292a652a,4000000,ua UKR,DF,ua Shakhtar,29,1991,1.0,66,78,84.6,1595,588,10,12,83.3,40,41,97.6,16,24,66.7,0,0.0,0.0,0,9,0,0,5
Daniil Kulikov,c01f247a,2500000,ru RUS,MF,ru Loko Moscow,22,1998,4.0,108,139,77.7,2077,759,47,56,83.9,45,57,78.9,15,22,68.2,0,0.0,0.0,1,12,0,0,14
Dejan Kulusevski,df3cda47,40000000,se SWE,FWMF,it Juventus,20,2000,3.0,61,89,68.5,1006,281,35,48,72.9,21,24,87.5,4,10,40.0,1,0.1,+0.9,2,3,3,0,9
Layvin Kurzawa,41e7ef1c,12000000,fr FRA,DF,fr Paris S-G,27,1992,4.2,182,227,80.2,2722,1118,108,116,93.1,62,80,77.5,7,15,46.7,0,0.1,-0.1,3,8,4,1,14
Daler Kuzyaev,d4e93bab,8000000,ru RUS,MFFW,ru Zenit,27,1993,4.9,220,261,84.3,3508,788,118,132,89.4,83,98,84.7,13,19,68.4,0,0.0,0.0,1,21,4,1,17
Zakaria Labyad,ebc56869,4000000,ma MAR,MFFW,nl Ajax,27,1993,2.0,56,74,75.7,910,254,34,38,89.5,14,18,77.8,6,14,42.9,0,0.0,0.0,0,5,4,1,6
Aïssa Laïdouni,22798128,2000000,tn TUN,MF,hu Ferencváros,23,1996,2.5,84,104,80.8,1568,419,31,40,77.5,41,47,87.2,10,13,76.9,1,0.1,+0.9,2,6,1,0,10
Stefan Lainer,4aea5077,12500000,at AUT,DF,de M'Gladbach,27,1992,7.6,263,347,75.8,4734,2080,120,138,87.0,113,135,83.7,28,60,46.7,1,0.4,+0.6,4,17,10,3,32
Sam Lammers,c283ddef,6000000,nl NED,FW,it Atalanta,23,1997,0.1,5,6,83.3,121,11,2,2,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Michael Lang,864db10a,800000,ch SUI,DF,de M'Gladbach,29,1991,0.1,6,7,85.7,82,36,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
Noa Lang,8e034340,22000000,nl NED,FWMF,be Club Brugge,21,1999,3.3,120,149,80.5,1817,551,70,74,94.6,37,47,78.7,9,17,52.9,1,0.4,+0.6,4,6,7,1,19
Aymeric Laporte,119b9a8e,45000000,es ESP,DF,eng Manchester City,26,1994,3.1,297,316,94.0,6347,1914,87,90,96.7,159,165,96.4,51,61,83.6,0,0.0,0.0,0,28,1,0,14
Valentino Lazaro,016ff750,10000000,at AUT,FWDF,de M'Gladbach,24,1996,2.7,97,115,84.3,1453,427,53,60,88.3,32,37,86.5,7,12,58.3,1,0.5,+0.5,2,1,2,1,6
Manuel Lazzari,02caf6e0,21000000,it ITA,DF,it Lazio,26,1993,3.6,104,138,75.4,1723,438,50,58,86.2,43,55,78.2,8,12,66.7,0,0.0,0.0,0,1,1,1,1
James Lea Siliki,7cf431a5,4000000,cm CMR,MFFW,fr Rennes,24,1996,2.4,58,84,69.0,1139,176,23,28,82.1,23,29,79.3,10,17,58.8,0,0.1,-0.1,1,6,0,0,5
Diogo Leite,c4987edc,10000000,pt POR,DF,pt Porto,21,1999,2.0,74,83,89.2,1714,504,15,16,93.8,47,49,95.9,12,17,70.6,0,0.0,0.0,0,4,0,0,2
Lucas Leiva,4c78b5ed,3500000,br BRA,MF,it Lazio,33,1987,3.9,215,237,90.7,3998,1212,82,91,90.1,107,110,97.3,23,30,76.7,1,0.1,+0.9,2,23,0,0,18
Thomas Lemar,4dbd0916,25000000,fr FRA,MFDF,es Atlético Madrid,24,1995,2.1,87,118,73.7,1657,394,40,46,87.0,35,48,72.9,11,18,61.1,1,0.4,+0.6,4,5,3,1,6
Clément Lenglet,4f28a6ff,25000000,fr FRA,DF,es Barcelona,25,1995,6.2,464,497,93.4,8964,3046,153,159,96.2,257,269,95.5,50,63,79.4,0,0.0,0.0,1,43,0,0,28
Robert Lewandowski,8d78e732,60000000,pl POL,FW,de Bayern Munich,31,1988,5.7,106,136,77.9,1610,283,63,76,82.9,34,41,82.9,7,9,77.8,0,0.4,-0.4,7,7,3,0,9
Bohdan Liedniev,b1dae700,2000000,ua UKR,MFFW,ua Dynamo Kyiv,22,1998,0.4,6,7,85.7,99,38,3,3,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2
Matthijs de Ligt,d6e53a3a,75000000,nl NED,DF,it Juventus,20,1999,4.5,320,349,91.7,6752,1994,91,98,92.9,176,185,95.1,52,64,81.3,0,0.0,0.0,1,33,2,0,14
Victor Lindelöf,f5deef4c,24000000,se SWE,DF,eng Manchester Utd,26,1994,4.4,177,198,89.4,3967,1113,42,47,89.4,103,109,94.5,31,41,75.6,0,0.0,0.0,0,10,2,0,7
Vitaly Lisakovich,49b45985,1500000,by BLR,MF,ru Loko Moscow,22,1998,0.8,15,26,57.7,220,48,9,12,75.0,3,5,60.0,1,4,25.0,0,0.0,0.0,0,0,0,0,0
Marcos Llorente,02c15616,80000000,es ESP,MFDF,es Atlético Madrid,25,1995,7.3,243,307,79.2,3892,881,132,153,86.3,82,100,82.0,21,31,67.7,1,0.9,+0.1,8,16,5,0,18
Renan Lodi,ed9f7cfe,25000000,br BRA,DF,es Atlético Madrid,22,1998,4.2,199,255,78.0,3026,974,111,121,91.7,73,89,82.0,10,29,34.5,0,0.4,-0.4,3,5,7,1,15
Dejan Lovren,1a2935f6,10000000,hr CRO,DF,ru Zenit,31,1989,4.3,173,201,86.1,4449,1871,33,35,94.3,91,96,94.8,49,67,73.1,0,0.0,0.0,0,14,2,0,17
Gergő Lovrencsics,0176f037,650000,hu HUN,DF,hu Ferencváros,31,1988,4.1,194,260,74.6,3869,1412,70,88,79.5,92,117,78.6,30,46,65.2,0,0.4,-0.4,5,4,7,4,11
José Luis Palomino,921f6058,10000000,ar ARG,DF,it Atalanta,30,1990,2.3,111,132,84.1,2088,760,42,47,89.4,53,57,93.0,13,22,59.1,0,0.0,0.0,0,11,0,0,8
Zé Luís,520c318f,5000000,cv CPV,FW,ru Loko Moscow,29,1991,4.2,61,97,62.9,991,238,35,51,68.6,17,27,63.0,7,9,77.8,1,0.4,+0.6,1,9,3,0,8
Romelu Lukaku,5eae500a,100000000,be BEL,FW,it Inter,27,1993,4.9,81,117,69.2,1271,309,51,68,75.0,17,26,65.4,8,11,72.7,0,0.8,-0.8,8,9,5,1,12
Senad Lulić,7fd58fe3,1000000,ba BIH,DF,it Lazio,34,1986,1.2,36,44,81.8,580,180,18,21,85.7,16,19,84.2,2,4,50.0,0,0.2,-0.2,1,0,3,2,1
Vitali Lystsov,22aba139,500000,ru RUS,DF,ru Loko Moscow,25,1995,0.5,15,23,65.2,415,141,3,3,100.0,9,11,81.8,3,7,42.9,0,0.0,0.0,0,1,0,0,0
Yann M'Vila,d4133fa1,5000000,fr FRA,MF,gr Olympiacos,30,1990,5.9,321,364,88.2,6645,1854,117,127,92.1,149,161,92.5,52,69,75.4,0,0.1,-0.1,2,22,0,0,21
Awer Mabil,922da988,2500000,au AUS,FWMF,dk Midtjylland,24,1995,5.0,108,162,66.7,1637,376,62,80,77.5,29,44,65.9,11,20,55.0,0,0.2,-0.2,5,4,2,2,4
Nicolas Madsen,6d7e4b06,600000,dk DEN,MFFW,dk Midtjylland,20,2000,1.0,32,45,71.1,691,153,11,14,78.6,11,17,64.7,9,13,69.2,0,0.2,-0.2,1,3,0,0,2
Stanislav Magkeev,b088363d,1500000,ru RUS,MF,ru Loko Moscow,21,1999,2.2,60,86,69.8,1129,507,25,36,69.4,26,32,81.3,7,15,46.7,0,0.0,0.0,1,6,1,0,7
Harry Maguire,d8931174,45000000,eng ENG,DF,eng Manchester Utd,27,1993,5.0,291,335,86.9,6389,2075,78,88,88.6,158,168,94.0,52,71,73.2,0,0.1,-0.1,2,24,1,0,17
Riyad Mahrez,892d5bb1,42000000,dz ALG,FWMF,eng Manchester City,29,1991,9.0,356,446,79.8,5813,1433,192,213,90.1,121,147,82.3,35,58,60.3,2,1.6,+0.4,19,14,19,1,32
Róbert Mak,73fc8cc3,1200000,sk SVK,FWMF,hu Ferencváros,29,1991,1.0,38,48,79.2,662,196,21,21,100.0,12,14,85.7,5,13,38.5,0,0.0,0.0,1,5,0,0,6
Malcom,6853490f,22000000,br BRA,FWMF,ru Zenit,23,1997,2.7,95,112,84.8,1485,453,49,53,92.5,40,42,95.2,5,13,38.5,0,0.2,-0.2,2,4,6,1,15
Ruslan Malinovskyi,48d5bd33,30000000,ua UKR,MF,it Atalanta,27,1993,1.5,69,89,77.5,1528,694,31,35,88.6,22,26,84.6,16,25,64.0,0,1.1,-1.1,5,11,5,0,16
Wilson Manafá,e27fdbca,7000000,pt POR,DF,pt Porto,26,1994,8.3,347,430,80.7,5387,1992,212,233,91.0,99,118,83.9,29,54,53.7,1,0.9,+0.1,7,15,6,3,17
Steve Mandanda,1d2d5cc8,2000000,fr FRA,GK,fr Marseille,35,1985,6.0,171,249,68.7,4347,2350,45,45,100.0,83,84,98.8,43,120,35.8,0,0.0,0.0,0,0,0,0,0
Sadio Mané,c691bfe2,85000000,sn SEN,FW,eng Liverpool,28,1992,7.9,175,237,73.8,3058,745,83,104,79.8,64,81,79.0,21,34,61.8,1,0.9,+0.1,5,15,9,1,23
Faitout Maouassa,e54a9890,12000000,fr FRA,DF,fr Rennes,22,1998,0.9,36,49,73.5,710,248,15,17,88.2,15,19,78.9,6,13,46.2,0,0.1,-0.1,2,4,0,0,3
