,Player,Age,90s,mv,DF,FW,GK,MF,Tack Tkl,Tack TklW,Tack Def 3rd,Tack Mid 3rd,Tack Att 3rd,Vs D Tkl,Vs D Att,Vs D Tkl%,Vs D Past,Pres Press,Pres Succ,Pres %,Pres Def 3rd,Pres Mid 3rd,Pres Att 3rd,Bloc Blocks,Bloc Sh,Bloc ShSv,Bloc Pass,Int,Tkl+Int,Clr,Err
346,6ce1f46f,30,10.7,40000000,0,0,0,1,1.78,1.12,0.93,0.75,0.09,0.75,2.71,27.6,1.96,18.6,4.77,25.6,4.77,10.37,3.46,1.59,0.19,0.0,1.4,1.21,2.99,0.28,0.0
347,a802405e,22,1.8,1500000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,7.78,1.67,21.4,3.33,3.33,1.11,3.33,0.0,0.0,3.33,2.78,2.78,1.67,0.0
348,580d52dd,30,4.0,15000000,0,0,0,1,1.0,0.75,0.75,0.25,0.0,0.25,1.5,16.7,1.25,13.25,4.0,30.2,7.0,4.5,1.75,1.25,0.25,0.0,1.0,1.0,2.0,1.5,0.0
349,292a652a,29,1.0,4000000,1,0,0,0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,16.0,6.0,37.5,8.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
350,c01f247a,22,4.0,2500000,0,0,0,1,3.25,1.25,1.75,1.0,0.5,1.5,4.5,33.3,3.0,24.5,7.5,30.6,15.75,7.5,1.25,2.75,0.75,0.0,2.0,2.5,5.75,1.75,0.0
351,df3cda47,20,3.0,40000000,0,1,0,1,2.0,1.33,1.33,0.67,0.0,0.0,2.33,0.0,2.33,18.67,5.0,26.8,4.0,8.0,6.67,1.67,0.33,0.0,1.33,1.0,3.0,0.0,0.0
352,41e7ef1c,27,4.2,12000000,1,0,0,0,2.86,1.9,1.67,0.71,0.48,1.67,3.1,53.8,1.43,12.62,3.33,26.4,5.24,5.0,2.38,2.14,0.0,0.0,2.14,0.95,3.81,2.86,0.0
353,d4e93bab,27,4.9,8000000,0,1,0,1,2.45,2.04,1.63,0.61,0.2,0.41,1.84,22.2,1.43,19.39,6.94,35.8,5.1,9.8,4.49,1.43,0.2,0.0,1.22,0.41,2.86,0.82,0.0
354,ebc56869,27,2.0,4000000,0,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.5,5.0,40.0,1.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
355,22798128,23,2.5,2000000,0,0,0,1,3.2,2.0,2.0,1.2,0.0,1.2,2.4,50.0,1.2,23.2,6.4,27.6,8.8,14.0,0.4,1.2,0.4,0.0,0.8,0.8,4.0,0.4,0.0
356,4aea5077,27,7.6,12500000,1,0,0,0,3.29,1.84,1.58,1.18,0.53,1.84,2.76,66.7,0.92,19.08,4.34,22.8,6.84,9.87,2.37,2.24,0.39,0.0,1.84,1.45,4.74,3.16,0.0
357,c283ddef,23,0.1,6000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,864db10a,29,0.1,800000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
359,8e034340,21,3.3,22000000,0,1,0,1,1.21,0.0,0.0,0.91,0.3,0.0,0.61,0.0,0.61,11.82,1.21,10.3,2.73,6.06,3.03,0.91,0.0,0.0,0.91,0.91,2.12,0.61,0.0
360,119b9a8e,26,3.1,45000000,1,0,0,0,0.65,0.32,0.65,0.0,0.0,0.32,0.65,50.0,0.32,4.19,0.97,23.1,1.29,2.26,0.65,0.32,0.32,0.0,0.0,0.65,1.29,2.9,0.32
361,016ff750,24,2.7,10000000,1,1,0,0,2.22,1.48,1.11,1.11,0.0,0.74,1.48,50.0,0.74,15.56,3.7,23.8,5.56,7.41,2.59,2.59,0.37,0.0,2.22,0.74,2.96,0.74,0.0
362,02caf6e0,26,3.6,21000000,1,0,0,0,1.39,0.56,0.0,1.11,0.28,0.56,1.39,40.0,0.83,8.06,2.5,31.0,2.22,3.89,1.94,0.83,0.0,0.0,0.83,0.56,1.94,0.28,0.0
363,7cf431a5,24,2.4,4000000,0,1,0,1,1.25,0.83,0.83,0.42,0.0,0.83,2.08,40.0,1.25,15.42,4.58,29.7,5.42,7.08,2.92,1.25,0.0,0.0,1.25,0.83,2.08,1.25,0.0
364,c4987edc,21,2.0,10000000,1,0,0,0,2.0,1.5,1.5,0.5,0.0,0.5,0.5,100.0,0.0,5.5,2.0,36.4,3.5,1.5,0.5,2.0,1.5,0.0,0.5,2.0,4.0,4.0,0.0
365,4c78b5ed,33,3.9,3500000,0,0,0,1,2.31,1.54,1.54,0.77,0.0,0.0,2.56,0.0,2.56,14.87,4.87,32.8,9.49,5.13,0.26,1.28,0.0,0.0,1.28,2.05,4.36,1.79,0.0
366,4dbd0916,24,2.1,25000000,1,0,0,1,2.38,0.95,0.95,1.43,0.0,1.9,3.33,57.1,1.43,26.19,7.62,29.1,7.62,10.48,8.1,2.86,0.0,0.0,2.86,0.48,2.86,0.48,0.0
367,4f28a6ff,25,6.2,25000000,1,0,0,0,0.97,0.81,0.32,0.48,0.16,0.16,1.29,12.5,1.13,8.23,3.23,39.2,4.03,3.55,0.65,0.16,0.0,0.0,0.16,0.97,1.94,2.1,0.0
368,8d78e732,31,5.7,60000000,0,1,0,0,0.35,0.35,0.18,0.0,0.18,0.18,0.7,25.0,0.53,11.05,3.68,33.3,0.53,3.51,7.02,0.35,0.18,0.0,0.18,0.18,0.53,0.35,0.0
369,b1dae700,22,0.4,2000000,0,1,0,1,2.5,2.5,0.0,2.5,0.0,2.5,7.5,33.3,5.0,27.5,7.5,27.3,7.5,15.0,5.0,2.5,0.0,0.0,2.5,0.0,2.5,0.0,0.0
370,d6e53a3a,20,4.5,75000000,1,0,0,0,1.78,0.89,0.89,0.89,0.0,0.89,1.11,80.0,0.22,7.33,2.44,33.3,3.56,3.33,0.44,2.0,1.33,0.0,0.67,0.22,2.0,4.22,0.0
371,f5deef4c,26,4.4,24000000,1,0,0,0,0.68,0.23,0.68,0.0,0.0,0.45,0.68,66.7,0.23,6.59,2.27,34.5,3.18,3.41,0.0,1.59,0.91,0.0,0.68,0.45,1.14,4.09,0.0
372,49b45985,22,0.8,1500000,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,18.75,7.5,40.0,5.0,7.5,6.25,0.0,0.0,0.0,0.0,1.25,1.25,1.25,0.0
373,02c15616,25,7.3,80000000,1,0,0,1,3.15,2.19,1.23,1.1,0.82,1.64,3.01,54.5,1.37,19.18,7.81,40.7,4.79,8.9,5.48,1.37,0.0,0.0,1.37,1.51,4.66,1.51,0.0
374,ed9f7cfe,22,4.2,25000000,1,0,0,0,3.1,2.86,1.67,0.95,0.48,0.71,1.67,42.9,0.95,16.43,7.14,43.5,6.9,5.95,3.57,2.86,0.24,0.0,2.62,2.14,5.24,1.9,0.0
375,1a2935f6,31,4.3,10000000,1,0,0,0,0.23,0.23,0.0,0.23,0.0,0.0,0.93,0.0,0.93,6.98,2.33,33.3,4.19,2.56,0.23,2.09,0.23,0.0,1.86,0.93,1.16,6.51,0.0
376,0176f037,31,4.1,650000,1,0,0,0,2.2,1.71,1.46,0.73,0.0,1.71,4.15,41.2,2.44,13.17,3.66,27.8,4.63,6.59,1.95,2.68,0.0,0.0,2.68,1.22,3.41,2.44,0.49
377,921f6058,30,2.3,10000000,1,0,0,0,3.91,1.74,2.17,1.3,0.43,2.17,3.48,62.5,1.3,16.96,6.09,35.9,7.39,8.26,1.3,1.74,0.87,0.0,0.87,3.04,6.96,3.91,0.0
378,520c318f,29,4.2,5000000,0,1,0,0,0.48,0.48,0.48,0.0,0.0,0.0,0.95,0.0,0.95,11.19,2.62,23.4,2.38,5.48,3.33,0.95,0.0,0.0,0.95,0.48,0.95,1.67,0.0
379,5eae500a,27,4.9,100000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,4.69,1.43,30.4,0.61,1.63,2.45,0.2,0.2,0.0,0.0,0.0,0.0,1.02,0.0
380,7fd58fe3,34,1.2,1000000,1,0,0,0,0.83,0.83,0.0,0.83,0.0,0.0,4.17,0.0,4.17,15.0,3.33,22.2,5.83,7.5,1.67,0.83,0.0,0.0,0.83,2.5,3.33,0.83,0.0
381,22aba139,25,0.5,500000,1,0,0,0,8.0,2.0,6.0,2.0,0.0,2.0,6.0,33.3,4.0,18.0,10.0,55.6,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0
382,d4133fa1,30,5.9,5000000,0,0,0,1,1.19,0.68,0.51,0.68,0.0,0.68,2.71,25.0,2.03,12.88,3.56,27.6,4.41,7.63,0.85,1.86,0.17,0.0,1.69,0.85,2.03,1.02,0.0
383,922da988,24,5.0,2500000,0,1,0,1,0.8,0.6,0.4,0.4,0.0,0.6,2.0,30.0,1.4,12.0,3.6,30.0,4.0,5.4,2.6,1.4,0.0,0.0,1.4,0.2,1.0,0.4,0.0
384,6d7e4b06,20,1.0,600000,0,1,0,1,4.0,3.0,1.0,3.0,0.0,1.0,1.0,100.0,0.0,16.0,7.0,43.8,4.0,11.0,1.0,3.0,1.0,0.0,2.0,1.0,5.0,2.0,0.0
385,b088363d,21,2.2,1500000,0,0,0,1,1.82,0.91,1.36,0.45,0.0,0.45,2.73,16.7,2.27,14.09,4.55,32.3,10.91,2.27,0.91,0.91,0.45,0.0,0.45,1.82,3.64,1.82,0.0
386,d8931174,27,5.0,45000000,1,0,0,0,1.2,0.8,0.8,0.2,0.2,0.6,1.6,37.5,1.0,7.8,3.2,41.0,3.4,3.4,1.0,1.6,1.0,0.0,0.6,0.8,2.0,2.8,0.0
387,892d5bb1,29,9.0,42000000,0,1,0,1,1.78,1.11,0.22,0.78,0.78,0.44,2.11,21.1,1.67,18.67,4.78,25.6,2.67,7.67,8.33,0.89,0.22,0.0,0.67,0.67,2.44,0.44,0.0
388,73fc8cc3,29,1.0,1200000,0,1,0,1,2.0,1.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,11.0,4.0,36.4,1.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
389,6853490f,23,2.7,22000000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,14.44,2.22,15.4,2.96,7.78,3.7,0.74,0.0,0.0,0.74,0.0,0.0,0.0,0.0
390,48d5bd33,27,1.5,30000000,0,0,0,1,2.67,2.0,0.67,1.33,0.67,1.33,4.0,33.3,2.67,28.0,6.0,21.4,4.67,16.0,7.33,1.33,0.0,0.0,1.33,2.0,4.67,0.0,0.0
391,e27fdbca,26,8.3,7000000,1,0,0,0,1.81,0.72,0.84,0.84,0.12,0.6,1.57,38.5,0.96,12.29,3.37,27.5,5.78,5.18,1.33,2.53,0.24,0.0,2.29,1.08,2.89,2.65,0.0
392,1d2d5cc8,35,6.0,2000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,c691bfe2,28,7.9,85000000,0,1,0,0,1.01,0.63,0.51,0.13,0.38,0.25,0.89,28.6,0.63,15.19,4.68,30.8,2.15,5.7,7.34,0.89,0.0,0.0,0.89,0.63,1.65,0.25,0.0
394,e54a9890,22,0.9,12000000,1,0,0,0,2.22,1.11,1.11,1.11,0.0,1.11,2.22,50.0,1.11,16.67,4.44,26.7,4.44,11.11,1.11,3.33,0.0,0.0,3.33,0.0,2.22,2.22,0.0
395,603116a7,32,1.8,7500000,1,0,0,0,2.78,2.22,0.0,1.67,1.11,2.22,2.22,100.0,0.0,18.89,5.56,29.4,5.56,6.67,6.67,1.11,0.0,0.0,1.11,0.0,2.78,0.56,0.0
396,853b7c48,32,9.3,9000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
397,05a84d52,29,8.2,10000000,0,1,0,0,1.22,0.98,0.37,0.61,0.24,0.37,0.61,60.0,0.24,15.0,4.39,29.3,2.32,7.8,4.88,1.22,0.12,0.0,1.1,0.24,1.46,1.59,0.0
398,f0da930c,25,3.7,60000000,1,0,0,0,1.89,1.35,1.62,0.27,0.0,0.81,1.35,60.0,0.54,7.57,1.35,17.9,5.14,2.16,0.27,1.35,0.27,0.0,1.08,0.54,2.43,5.68,0.0
399,5c4dc0ff,26,1.2,10000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83,10.83,2.5,23.1,0.0,4.17,6.67,0.83,0.0,0.0,0.83,0.0,0.0,0.0,0.0
400,a3b0ed18,34,6.0,1000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.17,33.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,82a39b66,20,0.9,4000000,0,1,0,1,2.22,2.22,1.11,0.0,1.11,1.11,2.22,50.0,1.11,20.0,1.11,5.6,1.11,7.78,11.11,2.22,0.0,0.0,2.22,3.33,5.56,0.0,0.0
402,c864997f,26,0.0,700000,0,1,0,0,,,,,,,,,,inf,inf,100.0,,inf,,,,,,,,,
403,9139bb12,32,4.7,5000000,0,0,0,1,1.7,1.28,1.06,0.64,0.0,0.85,1.7,50.0,0.85,16.17,4.89,30.3,7.23,7.66,1.28,0.43,0.21,0.0,0.21,0.0,1.7,0.64,0.21
404,d5f2f82b,26,9.1,75000000,1,0,0,1,1.98,1.21,1.1,0.77,0.11,0.88,1.54,57.1,0.66,10.66,3.85,36.1,3.85,5.71,1.1,2.97,1.1,0.0,1.87,1.54,3.52,3.85,0.0
405,8b788c01,24,4.7,45000000,0,1,0,0,0.43,0.21,0.0,0.21,0.21,0.0,0.21,0.0,0.21,12.13,3.83,31.6,1.7,5.32,5.11,0.64,0.0,0.0,0.64,0.64,1.06,0.64,0.0
406,468fdbad,30,1.0,2500000,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,23.0,6.0,26.1,6.0,15.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
407,7f97771d,31,2.1,5000000,0,0,0,1,1.43,0.95,0.95,0.48,0.0,0.48,0.95,50.0,0.48,16.19,4.76,29.4,6.19,9.05,0.95,2.86,0.95,0.0,1.9,1.43,2.86,2.86,0.0
408,f7036e1c,22,4.5,80000000,0,1,0,0,0.22,0.0,0.0,0.0,0.22,0.0,0.67,0.0,0.67,13.33,3.78,28.3,1.11,5.33,6.89,1.33,0.0,0.0,1.33,0.89,1.11,0.22,0.0
409,bac46a10,22,3.3,23000000,1,0,0,0,2.42,1.52,2.12,0.3,0.0,1.52,2.42,62.5,0.91,14.55,6.97,47.9,6.67,6.97,0.91,0.91,0.61,0.0,0.3,2.12,4.55,7.58,0.3
410,f3945e07,23,1.1,6000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.91,20.0,3.64,18.2,5.45,7.27,7.27,1.82,0.0,0.0,1.82,2.73,2.73,6.36,0.0
411,675b0427,32,5.0,1200000,1,0,0,0,1.4,0.4,0.6,0.6,0.2,0.4,0.6,66.7,0.2,5.0,2.2,44.0,2.4,2.2,0.4,2.0,1.2,0.0,0.8,1.8,3.2,4.8,0.0
412,d4535821,27,8.0,10000000,1,0,0,0,1.5,1.0,1.0,0.5,0.0,0.62,1.12,55.6,0.5,7.5,2.25,30.0,4.62,2.12,0.75,1.38,0.0,0.0,1.38,1.62,3.12,2.12,0.0
413,9d689a5b,26,3.2,6000000,0,1,0,1,3.12,2.5,0.31,2.5,0.31,0.94,2.5,37.5,1.56,23.44,4.69,20.0,6.25,12.5,4.69,1.88,0.0,0.0,1.88,1.25,4.38,0.94,0.0
414,55abe554,27,5.9,10000000,1,0,0,0,1.86,1.36,1.19,0.68,0.0,1.02,1.36,75.0,0.34,12.2,3.73,30.6,6.44,5.08,0.68,1.19,0.51,0.0,0.68,2.03,3.9,1.19,0.0
415,29733c72,32,0.7,4000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,1.43,8.57,4.29,50.0,0.0,4.29,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43
416,eb7822d7,31,2.5,8000000,1,0,0,1,2.0,2.0,0.4,1.6,0.0,0.8,1.2,66.7,0.4,13.2,4.4,33.3,4.0,7.6,1.6,0.8,0.4,0.0,0.4,2.4,4.4,1.6,0.0
417,b217ef29,28,1.9,18000000,1,0,0,0,2.11,1.58,1.05,1.05,0.0,1.58,2.11,75.0,0.53,9.47,4.21,44.4,4.21,3.68,1.58,0.53,0.0,0.0,0.53,1.05,3.16,3.68,0.0
418,1adcf39e,24,3.3,11000000,1,0,0,0,2.73,1.82,2.12,0.61,0.0,0.61,2.42,25.0,1.82,11.52,3.33,28.9,6.06,4.24,1.21,1.52,0.3,0.0,1.21,2.12,4.85,4.24,0.3
419,0e6bc38c,31,4.3,3500000,0,1,0,0,1.16,0.7,0.47,0.23,0.47,0.0,0.0,,0.0,16.98,4.88,28.8,1.4,5.58,10.0,0.93,0.23,0.0,0.7,0.0,1.16,0.23,0.0
420,005ca692,23,4.1,7000000,0,0,0,1,0.49,0.24,0.24,0.0,0.24,0.0,0.24,0.0,0.24,10.24,3.17,31.0,5.12,4.15,0.98,1.22,0.0,0.0,1.22,0.98,1.46,2.44,0.0
421,b74277a0,22,5.3,17000000,1,0,0,0,3.96,2.64,2.26,1.32,0.38,0.94,2.64,35.7,1.7,18.49,5.85,31.6,9.43,6.98,2.08,3.58,0.75,0.19,2.83,1.32,5.28,3.58,0.0
422,42fd9c7f,21,10.0,160000000,0,1,0,0,0.2,0.1,0.1,0.1,0.0,0.0,0.6,0.0,0.6,9.5,2.5,26.3,1.5,3.9,4.1,0.1,0.0,0.0,0.1,0.4,0.6,0.4,0.0
423,e76cb9cc,25,10.3,16000000,1,0,0,0,1.36,0.78,1.26,0.1,0.0,0.39,0.49,80.0,0.1,5.05,2.04,40.4,3.4,1.65,0.0,1.84,1.36,0.1,0.49,0.87,2.23,6.6,0.1
424,01c3aff5,21,4.5,25000000,0,0,0,1,2.44,2.22,1.33,0.89,0.22,0.89,2.44,36.4,1.56,23.11,5.56,24.0,6.67,10.44,6.0,1.78,0.44,0.0,1.33,0.44,2.89,0.89,0.0
425,d93c2511,23,3.8,35000000,0,0,0,1,2.89,1.58,0.79,1.84,0.26,0.79,2.89,27.3,2.11,20.79,7.11,34.2,6.32,12.63,1.84,1.58,0.0,0.0,1.58,0.79,3.68,1.58,0.0
426,0a6dbbf7,27,2.0,7000000,1,0,0,0,3.0,1.5,2.5,0.5,0.0,1.0,2.0,50.0,1.0,11.5,4.0,34.8,7.5,4.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0
427,48b3dd60,23,3.7,40000000,0,0,0,1,1.35,1.35,0.81,0.27,0.27,0.81,2.43,33.3,1.62,14.32,4.86,34.0,4.86,7.84,1.62,0.27,0.0,0.0,0.27,0.27,1.62,0.81,0.0
428,5271c8f1,26,0.9,20000000,1,0,0,0,2.22,1.11,0.0,0.0,2.22,2.22,3.33,66.7,1.11,5.56,2.22,40.0,1.11,0.0,4.44,1.11,0.0,0.0,1.11,3.33,5.56,1.11,0.0
429,33887998,28,12.0,25000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
430,3cefcaef,25,10.7,50000000,1,0,0,0,1.21,0.65,0.65,0.37,0.19,0.37,1.59,23.5,1.21,10.75,3.46,32.2,4.39,3.46,2.9,1.68,0.09,0.0,1.59,1.12,2.34,1.5,0.19
431,d70ce98e,33,6.0,80000000,0,1,0,1,1.0,1.0,0.0,0.33,0.67,0.33,1.0,33.3,0.67,10.33,3.17,30.6,0.17,4.33,5.83,0.17,0.0,0.0,0.17,0.33,1.33,0.0,0.0
432,e162b013,28,3.9,12000000,1,0,0,0,2.56,1.54,1.54,0.51,0.51,1.03,2.05,50.0,1.03,12.82,5.13,40.0,5.38,2.56,4.87,1.28,0.26,0.0,1.03,0.0,2.56,0.77,0.26
433,d436eb94,32,5.0,8000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,4e6dbac4,25,6.5,70000000,0,0,0,1,1.85,1.54,1.08,0.77,0.0,0.31,2.15,14.3,1.85,14.15,4.31,30.4,6.15,5.69,2.31,2.62,0.46,0.0,2.15,1.69,3.54,1.69,0.0
435,2784f898,22,5.3,40000000,1,0,0,0,4.53,2.64,2.64,1.51,0.38,2.08,3.58,57.9,1.51,14.91,6.6,44.3,7.92,5.28,1.7,2.64,1.13,0.0,1.51,1.51,6.04,4.53,0.0
436,2f90f6b8,34,4.0,3000000,0,0,0,1,3.25,2.75,0.75,2.0,0.5,0.75,3.75,20.0,3.0,18.75,7.75,41.3,4.75,10.75,3.25,2.0,0.0,0.0,2.0,2.25,5.5,0.75,0.0
437,f833a830,25,2.1,12000000,0,1,0,1,0.95,0.0,0.0,0.48,0.48,0.95,4.76,20.0,3.81,29.05,9.05,31.1,2.86,20.95,5.24,1.43,0.0,0.0,1.43,0.0,0.95,0.95,0.0
438,056269d7,21,2.7,15000000,1,0,0,0,2.22,1.11,1.48,0.74,0.0,1.11,1.11,100.0,0.0,15.19,4.44,29.3,8.15,5.93,1.11,2.22,1.11,0.0,1.11,2.96,5.19,0.74,0.0
439,a9aa0d1d,24,0.3,15000000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,13.33,6.67,50.0,0.0,3.33,10.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0
440,807e869a,24,5.1,12000000,0,0,0,1,0.59,0.39,0.2,0.39,0.0,0.2,1.18,16.7,0.98,12.75,2.55,20.0,4.12,6.27,2.35,1.18,0.0,0.0,1.18,0.78,1.37,0.59,0.0
441,6025fab1,34,10.1,10000000,0,0,0,1,1.58,0.99,0.99,0.59,0.0,0.69,2.48,28.0,1.78,14.85,3.76,25.3,5.25,6.73,2.87,0.59,0.2,0.0,0.4,1.49,3.07,0.3,0.0
442,b62878a5,19,0.1,15000000,0,1,0,0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,20.0,10.0,50.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
443,608f2092,27,1.1,2000000,1,0,0,0,2.73,1.82,2.73,0.0,0.0,0.0,0.0,,0.0,16.36,7.27,44.4,8.18,5.45,2.73,0.91,0.0,0.0,0.91,0.0,2.73,0.0,0.0
444,c43e5e7e,33,1.8,2000000,0,1,0,0,0.56,0.56,0.0,0.0,0.56,0.0,0.56,0.0,0.56,16.67,3.33,20.0,1.67,6.11,8.89,0.56,0.0,0.0,0.56,1.11,1.67,0.0,0.0
445,129af0db,27,6.6,45000000,0,1,0,0,0.91,0.61,0.0,0.76,0.15,0.15,0.76,20.0,0.61,14.39,3.79,26.3,2.27,6.06,6.06,1.06,0.3,0.0,0.76,0.91,1.82,0.3,0.0
446,5fd5e542,20,5.0,7000000,1,0,0,0,2.0,1.2,1.2,0.6,0.2,1.2,3.4,35.3,2.2,16.2,4.6,28.4,7.8,6.0,2.4,2.0,0.2,0.0,1.8,4.2,6.2,3.2,0.2
447,f4c69aa6,17,0.1,25000000,0,0,0,1,10.0,10.0,0.0,10.0,0.0,0.0,0.0,,0.0,50.0,30.0,60.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0
448,dfb50e5c,22,2.2,3000000,1,1,0,0,0.45,0.45,0.0,0.0,0.45,0.0,0.45,0.0,0.45,7.27,1.36,18.8,1.82,3.64,1.82,1.36,0.0,0.0,1.36,0.45,0.91,0.0,0.0
449,6ce43701,15,0.4,18000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,7.5,75.0,0.0,2.5,7.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0
450,9674002f,21,8.4,75000000,0,1,0,1,2.26,1.19,0.83,1.31,0.12,0.6,1.79,33.3,1.19,23.1,6.55,28.4,4.29,13.57,5.24,1.31,0.0,0.0,1.31,0.71,2.98,0.0,0.0
451,90463dba,18,0.5,2500000,0,0,0,1,10.0,8.0,2.0,8.0,0.0,4.0,4.0,100.0,0.0,24.0,10.0,41.7,6.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0
452,ac73ec79,22,6.1,25000000,1,0,0,0,3.77,2.3,2.3,1.31,0.16,1.8,2.79,64.7,0.98,18.2,6.07,33.3,7.7,8.85,1.64,2.46,0.0,0.0,2.46,2.13,5.9,2.95,0.0
453,3c6089ab,30,7.0,30000000,0,1,0,1,0.86,0.43,0.57,0.14,0.14,0.29,2.43,11.8,2.14,23.29,7.57,32.5,2.86,11.0,9.43,1.29,0.29,0.0,1.0,0.71,1.57,0.57,0.0
454,eb2fe5b6,29,3.9,30000000,0,1,0,0,1.79,0.26,0.26,0.51,1.03,0.26,1.54,16.7,1.28,22.31,6.92,31.0,1.54,9.74,11.03,1.03,0.0,0.0,1.03,0.26,2.05,0.0,0.0
455,0cadc46d,26,2.0,9000000,0,1,0,0,1.0,0.5,0.5,0.5,0.0,0.5,1.5,33.3,1.0,11.5,3.0,26.1,1.5,7.5,2.5,1.5,0.5,0.0,1.0,1.0,2.0,0.5,0.0
456,91899ca8,29,0.3,2000000,1,0,0,0,3.33,0.0,3.33,0.0,0.0,0.0,0.0,,0.0,23.33,10.0,42.9,20.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33
457,dca7b0fb,21,0.6,800000,1,0,0,1,10.0,3.33,8.33,1.67,0.0,3.33,3.33,100.0,0.0,28.33,5.0,17.6,8.33,15.0,5.0,0.0,0.0,0.0,0.0,1.67,11.67,1.67,0.0
458,2c0558b8,17,2.6,38000000,0,0,0,1,2.69,2.31,1.54,0.38,0.77,0.77,4.23,18.2,3.46,29.62,9.23,31.2,6.15,15.0,8.46,1.15,0.0,0.0,1.15,1.15,3.85,0.0,0.0
459,1d5cab82,22,5.8,13000000,0,1,0,1,2.76,2.24,0.86,1.55,0.34,0.69,3.62,19.0,2.93,28.62,9.14,31.9,6.9,18.28,3.45,2.59,0.0,0.0,2.59,0.86,3.62,1.38,0.0
460,30d4a2e5,21,3.9,17000000,1,0,0,0,1.54,1.54,0.77,0.77,0.0,1.28,1.54,83.3,0.26,6.41,1.03,16.0,2.82,2.82,0.77,1.79,0.51,0.0,1.28,2.56,4.1,1.79,0.0
461,c459a650,23,1.9,13000000,1,0,0,1,4.21,2.63,2.63,1.58,0.0,3.16,4.21,75.0,1.05,17.89,3.16,17.6,6.32,8.42,3.16,2.63,1.05,0.0,1.58,2.11,6.32,0.0,0.0
462,2946f9a1,30,8.0,10000000,1,0,0,0,2.5,1.38,1.5,0.88,0.12,1.38,2.62,52.4,1.25,16.38,5.12,31.3,8.5,6.75,1.12,1.0,0.12,0.0,0.88,1.38,3.88,2.62,0.0
